userId,accountType,accountNumber
6366e093fc13ae5ab500016b,Corriente,446198323
6366e093fc13ae5ab500016c,Ahorros,420298211
6366e093fc13ae5ab500016d,Corriente,389274944
6366e093fc13ae5ab500016e,Corriente,124869924
6366e093fc13ae5ab500016f,Corriente,8811584
6366e093fc13ae5ab5000170,Corriente,981235134
6366e093fc13ae5ab5000171,Ahorros,185219429
6366e093fc13ae5ab5000172,Corriente,554364205
6366e093fc13ae5ab5000173,Corriente,289531939
6366e093fc13ae5ab5000174,Ahorros,870475275
6366e093fc13ae5ab5000175,Ahorros,53624258
6366e093fc13ae5ab5000176,Ahorros,141678378
6366e093fc13ae5ab5000177,Corriente,644367793
6366e093fc13ae5ab5000178,Corriente,856625618
6366e093fc13ae5ab5000179,Corriente,942605629
6366e093fc13ae5ab500017a,Ahorros,677630541
6366e093fc13ae5ab500017b,Corriente,233184673
6366e093fc13ae5ab500017c,Ahorros,890055748
6366e093fc13ae5ab500017d,Ahorros,850508162
6366e093fc13ae5ab500017e,Corriente,13075906
6366e093fc13ae5ab500017f,Corriente,892499923
6366e093fc13ae5ab5000180,Ahorros,172177903
6366e093fc13ae5ab5000181,Ahorros,797316894
6366e093fc13ae5ab5000182,Ahorros,949285366
6366e093fc13ae5ab5000183,Ahorros,902570873
6366e093fc13ae5ab5000184,Corriente,985737992
6366e093fc13ae5ab5000185,Ahorros,14188457
6366e093fc13ae5ab5000186,Ahorros,31708064
6366e093fc13ae5ab5000187,Ahorros,317337322
6366e093fc13ae5ab5000188,Ahorros,405301626
6366e093fc13ae5ab5000189,Corriente,611017941
6366e093fc13ae5ab500018a,Ahorros,54178091
6366e093fc13ae5ab500018b,Ahorros,757034642
6366e093fc13ae5ab500018c,Corriente,253650353
6366e093fc13ae5ab500018d,Ahorros,652357151
6366e093fc13ae5ab500018e,Ahorros,399712803
6366e093fc13ae5ab500018f,Ahorros,137399153
6366e093fc13ae5ab5000190,Corriente,730014303
6366e093fc13ae5ab5000191,Corriente,743285668
6366e093fc13ae5ab5000192,Corriente,414521151
6366e093fc13ae5ab5000193,Ahorros,868607235
6366e093fc13ae5ab5000194,Corriente,693640745
6366e093fc13ae5ab5000195,Ahorros,403925213
6366e093fc13ae5ab5000196,Ahorros,409992646
6366e093fc13ae5ab5000197,Corriente,379770232
6366e093fc13ae5ab5000198,Ahorros,417319226
6366e093fc13ae5ab5000199,Ahorros,363834929
6366e093fc13ae5ab500019a,Ahorros,884376566
6366e093fc13ae5ab500019b,Ahorros,503539954
6366e093fc13ae5ab500019c,Corriente,500730682
6366e093fc13ae5ab500019d,Ahorros,429944136
6366e093fc13ae5ab500019e,Corriente,653813362
6366e093fc13ae5ab500019f,Corriente,83754462
6366e093fc13ae5ab50001a0,Ahorros,775752435
6366e093fc13ae5ab50001a1,Corriente,811233997
6366e093fc13ae5ab50001a2,Ahorros,736991983
6366e093fc13ae5ab50001a3,Corriente,92711238
6366e093fc13ae5ab50001a4,Ahorros,645152295
6366e093fc13ae5ab50001a5,Ahorros,284905411
6366e093fc13ae5ab50001a6,Corriente,447511301
6366e093fc13ae5ab50001a7,Ahorros,400954607
6366e093fc13ae5ab50001a8,Corriente,422978373
6366e093fc13ae5ab50001a9,Ahorros,604772831
6366e093fc13ae5ab50001aa,Ahorros,335507376
6366e093fc13ae5ab50001ab,Corriente,338356106
6366e093fc13ae5ab50001ac,Ahorros,487936011
6366e093fc13ae5ab50001ad,Corriente,503790967
6366e093fc13ae5ab50001ae,Ahorros,303503560
6366e093fc13ae5ab50001af,Ahorros,757127775
6366e093fc13ae5ab50001b0,Corriente,244107969
6366e093fc13ae5ab50001b1,Ahorros,432944501
6366e093fc13ae5ab50001b2,Ahorros,899531479
6366e093fc13ae5ab50001b3,Corriente,860900715
6366e093fc13ae5ab50001b4,Ahorros,246062388
6366e093fc13ae5ab50001b5,Corriente,574459601
6366e093fc13ae5ab50001b6,Ahorros,515068780
6366e093fc13ae5ab50001b7,Ahorros,283270817
6366e093fc13ae5ab50001b8,Ahorros,101637119
6366e093fc13ae5ab50001b9,Ahorros,486950020
6366e093fc13ae5ab50001ba,Corriente,621990789
6366e093fc13ae5ab50001bb,Corriente,599302114
6366e093fc13ae5ab50001bc,Ahorros,823896577
6366e093fc13ae5ab50001bd,Corriente,932099238
6366e093fc13ae5ab50001be,Corriente,982374748
6366e093fc13ae5ab50001bf,Corriente,400369626
6366e093fc13ae5ab50001c0,Ahorros,831966867
6366e093fc13ae5ab50001c1,Corriente,936634012
6366e093fc13ae5ab50001c2,Ahorros,456348749
6366e093fc13ae5ab50001c3,Ahorros,600230743
6366e093fc13ae5ab50001c4,Corriente,456242424
6366e093fc13ae5ab50001c5,Ahorros,325629635
6366e093fc13ae5ab50001c6,Ahorros,657788111
6366e093fc13ae5ab50001c7,Ahorros,557843424
6366e093fc13ae5ab50001c8,Corriente,961603252
6366e093fc13ae5ab50001c9,Ahorros,220498422
6366e093fc13ae5ab50001ca,Corriente,183459905
6366e093fc13ae5ab50001cb,Ahorros,834460664
6366e093fc13ae5ab50001cc,Corriente,398981078
6366e093fc13ae5ab50001cd,Ahorros,509773865
6366e093fc13ae5ab50001ce,Ahorros,364305017
6366e093fc13ae5ab50001cf,Corriente,684263212
6366e093fc13ae5ab50001d0,Ahorros,673089214
6366e093fc13ae5ab50001d1,Corriente,953700704
6366e093fc13ae5ab50001d2,Ahorros,467415727
6366e093fc13ae5ab50001d3,Ahorros,917091931
6366e093fc13ae5ab50001d4,Corriente,434306806
6366e093fc13ae5ab50001d5,Corriente,251426272
6366e093fc13ae5ab50001d6,Ahorros,37854304
6366e093fc13ae5ab50001d7,Ahorros,413549100
6366e093fc13ae5ab50001d8,Corriente,599883330
6366e093fc13ae5ab50001d9,Ahorros,40943598
6366e093fc13ae5ab50001da,Corriente,756849184
6366e093fc13ae5ab50001db,Corriente,817647058
6366e093fc13ae5ab50001dc,Corriente,245757331
6366e093fc13ae5ab50001dd,Corriente,971334075
6366e093fc13ae5ab50001de,Corriente,44028814
6366e093fc13ae5ab50001df,Ahorros,267031372
6366e093fc13ae5ab50001e0,Corriente,819406633
6366e093fc13ae5ab50001e1,Corriente,871503634
6366e093fc13ae5ab50001e2,Corriente,931546556
6366e093fc13ae5ab50001e3,Corriente,56413540
6366e093fc13ae5ab50001e4,Corriente,824449323
6366e093fc13ae5ab50001e5,Corriente,860044583
6366e093fc13ae5ab50001e6,Ahorros,579113891
6366e093fc13ae5ab50001e7,Corriente,356592354
6366e093fc13ae5ab50001e8,Corriente,966820698
6366e093fc13ae5ab50001e9,Corriente,781121138
6366e094fc13ae5ab50001ea,Corriente,48514231
6366e094fc13ae5ab50001eb,Ahorros,872633862
6366e094fc13ae5ab50001ec,Corriente,734021714
6366e094fc13ae5ab50001ed,Corriente,990417694
6366e094fc13ae5ab50001ee,Corriente,923957408
6366e094fc13ae5ab50001ef,Ahorros,131800689
6366e094fc13ae5ab50001f0,Corriente,616135329
6366e094fc13ae5ab50001f1,Ahorros,900391336
6366e094fc13ae5ab50001f2,Ahorros,437559924
6366e094fc13ae5ab50001f3,Corriente,767600959
6366e094fc13ae5ab50001f4,Ahorros,76983801
6366e094fc13ae5ab50001f5,Ahorros,209888464
6366e094fc13ae5ab50001f6,Ahorros,596720092
6366e094fc13ae5ab50001f7,Ahorros,800904687
6366e094fc13ae5ab50001f8,Ahorros,676608103
6366e094fc13ae5ab50001f9,Ahorros,620233107
6366e094fc13ae5ab50001fa,Ahorros,743600585
6366e094fc13ae5ab50001fb,Ahorros,753636895
6366e094fc13ae5ab50001fc,Ahorros,868675472
6366e094fc13ae5ab50001fd,Corriente,677023597
6366e094fc13ae5ab50001fe,Ahorros,473102999
6366e094fc13ae5ab50001ff,Corriente,825107551
6366e094fc13ae5ab5000200,Corriente,674503262
6366e094fc13ae5ab5000201,Ahorros,276410628
6366e094fc13ae5ab5000202,Corriente,586370675
6366e094fc13ae5ab5000203,Ahorros,412591158
6366e094fc13ae5ab5000204,Ahorros,889819387
6366e094fc13ae5ab5000205,Corriente,292956766
6366e094fc13ae5ab5000206,Ahorros,382071393
6366e094fc13ae5ab5000207,Ahorros,729247962
6366e094fc13ae5ab5000208,Corriente,497869896
6366e094fc13ae5ab5000209,Ahorros,273449039
6366e094fc13ae5ab500020a,Corriente,403928815
6366e094fc13ae5ab500020b,Ahorros,445935247
6366e094fc13ae5ab500020c,Corriente,508149657
6366e094fc13ae5ab500020d,Corriente,177904768
6366e094fc13ae5ab500020e,Corriente,82608075
6366e094fc13ae5ab500020f,Ahorros,415886167
6366e094fc13ae5ab5000210,Corriente,731192083
6366e094fc13ae5ab5000211,Ahorros,1766532
6366e094fc13ae5ab5000212,Corriente,139364191
6366e094fc13ae5ab5000213,Corriente,614934946
6366e094fc13ae5ab5000214,Corriente,308507962
6366e094fc13ae5ab5000215,Ahorros,555601872
6366e094fc13ae5ab5000216,Ahorros,503277297
6366e094fc13ae5ab5000217,Corriente,626952822
6366e094fc13ae5ab5000218,Corriente,264307792
6366e094fc13ae5ab5000219,Ahorros,418800529
6366e094fc13ae5ab500021a,Ahorros,986644194
6366e094fc13ae5ab500021b,Corriente,465307186
6366e094fc13ae5ab500021c,Corriente,18056766
6366e094fc13ae5ab500021d,Ahorros,675274023
6366e094fc13ae5ab500021e,Corriente,84548046
6366e094fc13ae5ab500021f,Ahorros,257302895
6366e094fc13ae5ab5000220,Corriente,602813869
6366e094fc13ae5ab5000221,Corriente,768172898
6366e094fc13ae5ab5000222,Corriente,180279932
6366e094fc13ae5ab5000223,Corriente,532226193
6366e094fc13ae5ab5000224,Ahorros,131697686
6366e094fc13ae5ab5000225,Corriente,447595702
6366e094fc13ae5ab5000226,Ahorros,131610912
6366e094fc13ae5ab5000227,Corriente,926232296
6366e094fc13ae5ab5000228,Corriente,860856476
6366e094fc13ae5ab5000229,Ahorros,943438123
6366e094fc13ae5ab500022a,Ahorros,875269115
6366e094fc13ae5ab500022b,Corriente,842928182
6366e094fc13ae5ab500022c,Corriente,23541283
6366e094fc13ae5ab500022d,Corriente,909760567
6366e094fc13ae5ab500022e,Ahorros,418853615
6366e094fc13ae5ab500022f,Corriente,913761759
6366e094fc13ae5ab5000230,Ahorros,448265345
6366e094fc13ae5ab5000231,Corriente,940248356
6366e094fc13ae5ab5000232,Corriente,73184879
6366e094fc13ae5ab5000233,Corriente,172572898
6366e094fc13ae5ab5000234,Corriente,194085989
6366e094fc13ae5ab5000235,Corriente,539273722
6366e094fc13ae5ab5000236,Corriente,97972329
6366e094fc13ae5ab5000237,Corriente,630654887
6366e094fc13ae5ab5000238,Ahorros,932739903
6366e094fc13ae5ab5000239,Corriente,223161787
6366e094fc13ae5ab500023a,Corriente,692918202
6366e094fc13ae5ab500023b,Corriente,327902959
6366e094fc13ae5ab500023c,Ahorros,139363387
6366e094fc13ae5ab500023d,Corriente,51694375
6366e094fc13ae5ab500023e,Corriente,230939563
6366e094fc13ae5ab500023f,Corriente,68412340
6366e094fc13ae5ab5000240,Ahorros,695625160
6366e094fc13ae5ab5000241,Ahorros,803629323
6366e094fc13ae5ab5000242,Corriente,223723512
6366e094fc13ae5ab5000243,Corriente,715905543
6366e094fc13ae5ab5000244,Corriente,595680741
6366e094fc13ae5ab5000245,Corriente,816177896
6366e094fc13ae5ab5000246,Ahorros,411879817
6366e094fc13ae5ab5000247,Corriente,244370179
6366e094fc13ae5ab5000248,Corriente,398336169
6366e094fc13ae5ab5000249,Ahorros,176297607
6366e094fc13ae5ab500024a,Corriente,613786411
6366e094fc13ae5ab500024b,Corriente,150302732
6366e094fc13ae5ab500024c,Ahorros,734840487
6366e094fc13ae5ab500024d,Corriente,391590334
6366e094fc13ae5ab500024e,Ahorros,30610050
6366e094fc13ae5ab500024f,Corriente,918600982
6366e094fc13ae5ab5000250,Corriente,872132190
6366e094fc13ae5ab5000251,Ahorros,160025144
6366e094fc13ae5ab5000252,Corriente,216415683
6366e094fc13ae5ab5000253,Ahorros,181546551
6366e094fc13ae5ab5000254,Corriente,523714538
6366e094fc13ae5ab5000255,Ahorros,940073175
6366e094fc13ae5ab5000256,Ahorros,476316501
6366e094fc13ae5ab5000257,Ahorros,390721450
6366e094fc13ae5ab5000258,Corriente,826627514
6366e094fc13ae5ab5000259,Corriente,141313624
6366e094fc13ae5ab500025a,Ahorros,457917631
6366e094fc13ae5ab500025b,Corriente,929233520
6366e094fc13ae5ab500025c,Ahorros,768984883
6366e094fc13ae5ab500025d,Ahorros,664007025
6366e094fc13ae5ab500025e,Corriente,885401644
6366e094fc13ae5ab500025f,Corriente,229480075
6366e094fc13ae5ab5000260,Corriente,137382136
6366e094fc13ae5ab5000261,Corriente,468834808
6366e094fc13ae5ab5000262,Corriente,982090270
6366e094fc13ae5ab5000263,Ahorros,959240075
6366e094fc13ae5ab5000264,Ahorros,207632003
6366e094fc13ae5ab5000265,Ahorros,561428841
6366e094fc13ae5ab5000266,Corriente,119477235
6366e094fc13ae5ab5000267,Ahorros,684401503
6366e094fc13ae5ab5000268,Corriente,180682769
6366e094fc13ae5ab5000269,Ahorros,261083635
6366e094fc13ae5ab500026a,Corriente,654531977
6366e094fc13ae5ab500026b,Ahorros,965717105
6366e094fc13ae5ab500026c,Ahorros,539529179
6366e094fc13ae5ab500026d,Corriente,112744525
6366e094fc13ae5ab500026e,Corriente,264548401
6366e094fc13ae5ab500026f,Ahorros,146510591
6366e094fc13ae5ab5000270,Ahorros,178595126
6366e094fc13ae5ab5000271,Ahorros,315054149
6366e094fc13ae5ab5000272,Corriente,569969042
6366e094fc13ae5ab5000273,Corriente,40787360
6366e094fc13ae5ab5000274,Corriente,329199737
6366e094fc13ae5ab5000275,Ahorros,223256884
6366e094fc13ae5ab5000276,Corriente,578565776
6366e094fc13ae5ab5000277,Ahorros,699735831
6366e094fc13ae5ab5000278,Ahorros,88676031
6366e094fc13ae5ab5000279,Corriente,856281325
6366e094fc13ae5ab500027a,Ahorros,483912737
6366e094fc13ae5ab500027b,Ahorros,54539331
6366e094fc13ae5ab500027c,Corriente,915693776
6366e094fc13ae5ab500027d,Corriente,136212017
6366e094fc13ae5ab500027e,Ahorros,846842776
6366e094fc13ae5ab500027f,Ahorros,980306949
6366e094fc13ae5ab5000280,Corriente,120772432
6366e094fc13ae5ab5000281,Corriente,514498919
6366e094fc13ae5ab5000282,Ahorros,393585151
6366e094fc13ae5ab5000283,Corriente,400702733
6366e094fc13ae5ab5000284,Corriente,626904018
6366e094fc13ae5ab5000285,Corriente,833179516
6366e094fc13ae5ab5000286,Ahorros,95980766
6366e094fc13ae5ab5000287,Corriente,141257889
6366e094fc13ae5ab5000288,Corriente,847855911
6366e094fc13ae5ab5000289,Ahorros,142977454
6366e094fc13ae5ab500028a,Ahorros,817299636
6366e094fc13ae5ab500028b,Ahorros,770519083
6366e094fc13ae5ab500028c,Ahorros,985924857
6366e094fc13ae5ab500028d,Ahorros,953305321
6366e094fc13ae5ab500028e,Corriente,850051513
6366e094fc13ae5ab500028f,Ahorros,459617679
6366e094fc13ae5ab5000290,Ahorros,372659064
6366e094fc13ae5ab5000291,Ahorros,118518321
6366e094fc13ae5ab5000292,Ahorros,797209203
6366e094fc13ae5ab5000293,Ahorros,446761576
6366e094fc13ae5ab5000294,Corriente,922899551
6366e094fc13ae5ab5000295,Ahorros,202362047
6366e094fc13ae5ab5000296,Corriente,686410376
6366e094fc13ae5ab5000297,Corriente,52931634
6366e094fc13ae5ab5000298,Corriente,292385528
6366e094fc13ae5ab5000299,Corriente,811589621
6366e094fc13ae5ab500029a,Corriente,495501906
6366e094fc13ae5ab500029b,Ahorros,264341441
6366e094fc13ae5ab500029c,Ahorros,949088861
6366e094fc13ae5ab500029d,Corriente,411384220
6366e094fc13ae5ab500029e,Corriente,719616233
6366e094fc13ae5ab500029f,Corriente,990026112
6366e094fc13ae5ab50002a0,Ahorros,867103023
6366e094fc13ae5ab50002a1,Corriente,750430170
6366e094fc13ae5ab50002a2,Ahorros,897032343
6366e094fc13ae5ab50002a3,Corriente,852040173
6366e094fc13ae5ab50002a4,Ahorros,250289441
6366e094fc13ae5ab50002a5,Corriente,442776348
6366e094fc13ae5ab50002a6,Ahorros,632683487
6366e094fc13ae5ab50002a7,Ahorros,807291474
6366e094fc13ae5ab50002a8,Corriente,211948384
6366e094fc13ae5ab50002a9,Ahorros,948480890
6366e094fc13ae5ab50002aa,Corriente,136397023
6366e094fc13ae5ab50002ab,Corriente,930554332
6366e094fc13ae5ab50002ac,Corriente,104723991
6366e094fc13ae5ab50002ad,Corriente,634510380
6366e094fc13ae5ab50002ae,Corriente,682510495
6366e094fc13ae5ab50002af,Ahorros,105645762
6366e094fc13ae5ab50002b0,Corriente,937960179
6366e094fc13ae5ab50002b1,Corriente,93116359
6366e094fc13ae5ab50002b2,Ahorros,237883935
6366e094fc13ae5ab50002b3,Corriente,169290497
6366e094fc13ae5ab50002b4,Ahorros,80957333
6366e094fc13ae5ab50002b5,Corriente,374870073
6366e094fc13ae5ab50002b6,Corriente,535261797
6366e094fc13ae5ab50002b7,Corriente,736206767
6366e094fc13ae5ab50002b8,Corriente,966741662
6366e094fc13ae5ab50002b9,Ahorros,355507700
6366e094fc13ae5ab50002ba,Ahorros,832605687
6366e094fc13ae5ab50002bb,Corriente,563497388
6366e094fc13ae5ab50002bc,Ahorros,588658308
6366e094fc13ae5ab50002bd,Corriente,138470495
6366e094fc13ae5ab50002be,Ahorros,356364233
6366e094fc13ae5ab50002bf,Corriente,925256921
6366e094fc13ae5ab50002c0,Corriente,436321415
6366e094fc13ae5ab50002c1,Corriente,133353837
6366e094fc13ae5ab50002c2,Corriente,410187370
6366e094fc13ae5ab50002c3,Ahorros,940156922
6366e094fc13ae5ab50002c4,Corriente,380597871
6366e094fc13ae5ab50002c5,Corriente,636816433
6366e094fc13ae5ab50002c6,Corriente,418741376
6366e094fc13ae5ab50002c7,Corriente,238266515
6366e094fc13ae5ab50002c8,Corriente,351466161
6366e094fc13ae5ab50002c9,Corriente,435833293
6366e094fc13ae5ab50002ca,Ahorros,383113544
6366e094fc13ae5ab50002cb,Ahorros,764599958
6366e094fc13ae5ab50002cc,Ahorros,327258183
6366e094fc13ae5ab50002cd,Ahorros,471065755
6366e094fc13ae5ab50002ce,Ahorros,997870692
6366e094fc13ae5ab50002cf,Ahorros,698336280
6366e094fc13ae5ab50002d0,Ahorros,56802181
6366e094fc13ae5ab50002d1,Corriente,898555900
6366e094fc13ae5ab50002d2,Corriente,463305245
6366e094fc13ae5ab50002d3,Ahorros,655107711
6366e094fc13ae5ab50002d4,Corriente,926801509
6366e094fc13ae5ab50002d5,Ahorros,18328954
6366e094fc13ae5ab50002d6,Ahorros,416298826
6366e094fc13ae5ab50002d7,Ahorros,875193860
6366e094fc13ae5ab50002d8,Ahorros,449978182
6366e094fc13ae5ab50002d9,Ahorros,613125820
6366e094fc13ae5ab50002da,Ahorros,850664689
6366e094fc13ae5ab50002db,Corriente,245069675
6366e094fc13ae5ab50002dc,Corriente,783108547
6366e094fc13ae5ab50002dd,Corriente,780063439
6366e094fc13ae5ab50002de,Ahorros,586745869
6366e094fc13ae5ab50002df,Ahorros,968628073
6366e094fc13ae5ab50002e0,Ahorros,849829551
6366e094fc13ae5ab50002e1,Corriente,746806064
6366e094fc13ae5ab50002e2,Corriente,749933507
6366e094fc13ae5ab50002e3,Ahorros,946918464
6366e094fc13ae5ab50002e4,Ahorros,238242638
6366e094fc13ae5ab50002e5,Ahorros,594561273
6366e094fc13ae5ab50002e6,Ahorros,885163
6366e094fc13ae5ab50002e7,Ahorros,751470437
6366e094fc13ae5ab50002e8,Corriente,420037829
6366e094fc13ae5ab50002e9,Corriente,315863050
6366e094fc13ae5ab50002ea,Corriente,434302568
6366e094fc13ae5ab50002eb,Corriente,595239608
6366e094fc13ae5ab50002ec,Corriente,571385189
6366e094fc13ae5ab50002ed,Corriente,234472701
6366e094fc13ae5ab50002ee,Ahorros,260670564
6366e094fc13ae5ab50002ef,Ahorros,482454945
6366e094fc13ae5ab50002f0,Ahorros,300981525
6366e094fc13ae5ab50002f1,Corriente,167963602
6366e094fc13ae5ab50002f2,Ahorros,4017162
6366e094fc13ae5ab50002f3,Corriente,721855047
6366e094fc13ae5ab50002f4,Ahorros,804078110
6366e094fc13ae5ab50002f5,Corriente,247294186
6366e094fc13ae5ab50002f6,Ahorros,680743587
6366e094fc13ae5ab50002f7,Ahorros,980732638
6366e094fc13ae5ab50002f8,Ahorros,706823675
6366e094fc13ae5ab50002f9,Corriente,742017414
6366e094fc13ae5ab50002fa,Corriente,408756520
6366e094fc13ae5ab50002fb,Corriente,781620138
6366e094fc13ae5ab50002fc,Ahorros,90608779
6366e094fc13ae5ab50002fd,Ahorros,682769240
6366e094fc13ae5ab50002fe,Ahorros,237548825
6366e094fc13ae5ab50002ff,Corriente,985667133
6366e094fc13ae5ab5000300,Ahorros,182147934
6366e094fc13ae5ab5000301,Ahorros,635815568
6366e094fc13ae5ab5000302,Corriente,441526968
6366e094fc13ae5ab5000303,Ahorros,914647890
6366e094fc13ae5ab5000304,Corriente,614583142
6366e094fc13ae5ab5000305,Corriente,842150495
6366e094fc13ae5ab5000306,Ahorros,859058314
6366e094fc13ae5ab5000307,Corriente,784305
6366e094fc13ae5ab5000308,Corriente,147827597
6366e094fc13ae5ab5000309,Corriente,652475607
6366e094fc13ae5ab500030a,Ahorros,726463475
6366e094fc13ae5ab500030b,Corriente,666374334
6366e094fc13ae5ab500030c,Ahorros,658844630
6366e094fc13ae5ab500030d,Ahorros,710072513
6366e094fc13ae5ab500030e,Corriente,453315364
6366e094fc13ae5ab500030f,Corriente,10030269
6366e094fc13ae5ab5000310,Ahorros,27920564
6366e094fc13ae5ab5000311,Corriente,297363011
6366e094fc13ae5ab5000312,Corriente,49213662
6366e094fc13ae5ab5000313,Corriente,545989635
6366e094fc13ae5ab5000314,Corriente,490995263
6366e094fc13ae5ab5000315,Corriente,435604338
6366e094fc13ae5ab5000316,Ahorros,699972213
6366e094fc13ae5ab5000317,Ahorros,229618214
6366e094fc13ae5ab5000318,Ahorros,614021113
6366e094fc13ae5ab5000319,Corriente,993452739
6366e094fc13ae5ab500031a,Ahorros,551694594
6366e094fc13ae5ab500031b,Ahorros,680270909
6366e094fc13ae5ab500031c,Ahorros,575434952
6366e094fc13ae5ab500031d,Corriente,426512065
6366e094fc13ae5ab500031e,Ahorros,279880207
6366e094fc13ae5ab500031f,Corriente,380423989
6366e094fc13ae5ab5000320,Ahorros,196945509
6366e094fc13ae5ab5000321,Corriente,718030
6366e094fc13ae5ab5000322,Ahorros,311993275
6366e094fc13ae5ab5000323,Corriente,150600270
6366e094fc13ae5ab5000324,Corriente,12190496
6366e094fc13ae5ab5000325,Corriente,203385291
6366e094fc13ae5ab5000326,Corriente,993173094
6366e094fc13ae5ab5000327,Corriente,912048970
6366e094fc13ae5ab5000328,Corriente,719879822
6366e094fc13ae5ab5000329,Corriente,264689065
6366e094fc13ae5ab500032a,Corriente,941358919
6366e094fc13ae5ab500032b,Corriente,645421428
6366e094fc13ae5ab500032c,Ahorros,69751745
6366e094fc13ae5ab500032d,Corriente,551775175
6366e094fc13ae5ab500032e,Ahorros,118224637
6366e094fc13ae5ab500032f,Corriente,263293605
6366e094fc13ae5ab5000330,Ahorros,873159244
6366e094fc13ae5ab5000331,Ahorros,338129728
6366e094fc13ae5ab5000332,Corriente,449492373
6366e094fc13ae5ab5000333,Ahorros,435931614
6366e094fc13ae5ab5000334,Ahorros,259551577
6366e094fc13ae5ab5000335,Ahorros,945354344
6366e094fc13ae5ab5000336,Corriente,384724542
6366e094fc13ae5ab5000337,Corriente,952324184
6366e094fc13ae5ab5000338,Ahorros,954643774
6366e094fc13ae5ab5000339,Ahorros,18193669
6366e094fc13ae5ab500033a,Corriente,825742218
6366e094fc13ae5ab500033b,Corriente,70976390
6366e094fc13ae5ab500033c,Corriente,879577868
6366e094fc13ae5ab500033d,Ahorros,591264721
6366e094fc13ae5ab500033e,Corriente,914827505
6366e094fc13ae5ab500033f,Corriente,285775487
6366e094fc13ae5ab5000340,Ahorros,430715338
6366e094fc13ae5ab5000341,Ahorros,595993469
6366e094fc13ae5ab5000342,Corriente,138477099
6366e094fc13ae5ab5000343,Ahorros,739948075
6366e094fc13ae5ab5000344,Ahorros,768846432
6366e094fc13ae5ab5000345,Corriente,455146641
6366e094fc13ae5ab5000346,Corriente,222093803
6366e094fc13ae5ab5000347,Ahorros,350728725
6366e094fc13ae5ab5000348,Ahorros,765411567
6366e094fc13ae5ab5000349,Corriente,676295645
6366e094fc13ae5ab500034a,Corriente,167144244
6366e094fc13ae5ab500034b,Corriente,707883974
6366e094fc13ae5ab500034c,Corriente,307674717
6366e094fc13ae5ab500034d,Ahorros,861649934
6366e094fc13ae5ab500034e,Ahorros,144213466
6366e094fc13ae5ab500034f,Ahorros,472682144
6366e094fc13ae5ab5000350,Corriente,687059738
6366e094fc13ae5ab5000351,Corriente,235357340
6366e094fc13ae5ab5000352,Ahorros,163112049
6366e094fc13ae5ab5000353,Ahorros,82857857
6366e094fc13ae5ab5000354,Ahorros,389583126
6366e094fc13ae5ab5000355,Ahorros,635602412
6366e094fc13ae5ab5000356,Ahorros,582772520
6366e094fc13ae5ab5000357,Ahorros,231671003
6366e094fc13ae5ab5000358,Corriente,738724395
6366e094fc13ae5ab5000359,Corriente,72432554
6366e094fc13ae5ab500035a,Ahorros,372288926
6366e094fc13ae5ab500035b,Ahorros,598817174
6366e094fc13ae5ab500035c,Corriente,726649731
6366e094fc13ae5ab500035d,Corriente,995161600
6366e094fc13ae5ab500035e,Corriente,190272326
6366e094fc13ae5ab500035f,Corriente,508077505
6366e094fc13ae5ab5000360,Corriente,88743494
6366e094fc13ae5ab5000361,Corriente,464646915
6366e094fc13ae5ab5000362,Corriente,107183870
6366e094fc13ae5ab5000363,Corriente,761472913
6366e094fc13ae5ab5000364,Corriente,82243709
6366e094fc13ae5ab5000365,Corriente,990521195
6366e094fc13ae5ab5000366,Ahorros,80526439
6366e094fc13ae5ab5000367,Corriente,92028729
6366e094fc13ae5ab5000368,Corriente,84430880
6366e094fc13ae5ab5000369,Corriente,707260347
6366e094fc13ae5ab500036a,Corriente,5713621
6366e094fc13ae5ab500036b,Corriente,258308165
6366e094fc13ae5ab500036c,Ahorros,198726183
6366e094fc13ae5ab500036d,Ahorros,50479989
6366e094fc13ae5ab500036e,Corriente,511201179
6366e094fc13ae5ab500036f,Corriente,392998590
6366e094fc13ae5ab5000370,Ahorros,758984688
6366e094fc13ae5ab5000371,Corriente,313172139
6366e094fc13ae5ab5000372,Corriente,969584706
6366e094fc13ae5ab5000373,Corriente,134785124
6366e094fc13ae5ab5000374,Ahorros,945170817
6366e094fc13ae5ab5000375,Ahorros,157543590
6366e094fc13ae5ab5000376,Corriente,511521402
6366e094fc13ae5ab5000377,Ahorros,436235778
6366e094fc13ae5ab5000378,Ahorros,572236962
6366e094fc13ae5ab5000379,Corriente,569283923
6366e094fc13ae5ab500037a,Ahorros,739623986
6366e094fc13ae5ab500037b,Ahorros,991020134
6366e094fc13ae5ab500037c,Corriente,668313189
6366e094fc13ae5ab500037d,Corriente,80715036
6366e094fc13ae5ab500037e,Ahorros,869659098
6366e094fc13ae5ab500037f,Ahorros,234829481
6366e094fc13ae5ab5000380,Corriente,228603006
6366e094fc13ae5ab5000381,Corriente,71239274
6366e094fc13ae5ab5000382,Ahorros,63905763
6366e094fc13ae5ab5000383,Corriente,889124800
6366e094fc13ae5ab5000384,Ahorros,936782185
6366e094fc13ae5ab5000385,Corriente,307401019
6366e094fc13ae5ab5000386,Corriente,934834226
6366e094fc13ae5ab5000387,Ahorros,408827253
6366e094fc13ae5ab5000388,Ahorros,503432160
